sprite_table {
0 0 34 0 0 0 0 0 34 0 84 0 39 0 80 0 39 0 34 0 34 0 0 0 34 0 34 0 39 0 0 0 80 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 34 0 34 0 34 0 84 0 39 0 80 0 39 0 34 0 0 0 0 0 0 0 34 0 39 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 39 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 39 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 34 0 84 0 39 0 39 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 39 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 34 0 84 0 84 0 39 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 34 0 84 0 84 0 39 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 39 0 80 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 34 0 34 0 34 0 34 0 84 0 39 0 39 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 80 0 34 0 34 0 34 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 0 79 0 79 0 79 0 79 0 84 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 80 0 80 0 79 0 79 0 79 0 79 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 0 85 0 39 0 39 0 39 0 39 0 39 0 80 0 80 0 34 0 0 0 0 0 0 0 34 0 84 0 39 0 39 0 39 0 39 0 39 0 39 0 79 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 0 85 0 85 0 85 0 85 0 85 0 85 0 80 0 80 0 34 0 0 0 0 0 0 0 34 0 85 0 85 0 85 0 85 0 85 0 85 0 85 0 85 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 0 0 0 0 0 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
41 0 42 0 42 0 41 0 42 0 42 0 41 0 42 0 42 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 41 0 42 0 42 0 41 0 42 0 42 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
43 0 0 0 0 0 43 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 43 0 0 0 0 0 43 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 100 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
decorations 35
528 373 101 0
526 370 102 0
460 581 103 0
661 579 103 3434
298 601 104 0
299 521 105 0
300 561 106 0
338 601 107 0
339 541 107 0
560 631 108 0
1559 879 109 0
600 839 110 0
519 879 110 0
600 879 110 0
619 1204 111 0
560 1120 112 0
560 1160 112 0
593 1160 112 0
593 1120 112 0
599 1200 113 0
641 1200 113 0
600 1113 113 0
641 1113 113 0
781 1300 96 0
680 1439 114 0
546 1528 115 0
340 1320 54 0
780 1680 96 0
781 1420 55 0
821 520 116 0
821 600 117 0
840 560 106 0
781 540 107 0
781 600 107 0
700 2320 118 0

layer // layer 3
name noname
offset 0 0
cells_offset 120 400
scroll_scale_factor_1 1 1
scroll_scale_factor_2 1 1
cell_size 40 40
width 35
height 45
no_cells
sprite_cells
0 0 0 0 0 0 0 0 0 0 0 0 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 121 0 0 0 0 0 0 0 39 0 39 0 39 0 0 0 0 0 0 0 122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 124 0 0 0 0 0 0 0 77 0 77 0 77 0 0 0 0 0 0 0 125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 93 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 0 127 0 127 0 127 0 120 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 39 0 39 0 0 0 39 0 39 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 39 0 14 0 128 0 0 0 128 0 14 0 39 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 119 0 127 0 127 0 124 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 14 0 14 0 39 0 0 0 39 0 14 0 14 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 122 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 0 39 0 0 0 39 0 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 124 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
129 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 129 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
decorations 14
1319 801 130 0
1360 960 131 0
1361 1040 132 0
520 440 133 0
600 439 133 0
559 438 134 0
440 999 44 0
480 960 44 0
641 961 46 0
680 999 46 0
480 1000 135 0
640 1001 70 0
553 960 112 0
600 961 112 0

} // layers

entities { 
DoorSingleV 1 {
position_in_layer 560 680
layer_index 2
}
DoorSingleV 2 {
open_sound none
close_sound none
position_in_layer 600 680
layer_index 2
}
DoorSingleV 3 {
open_sound none
close_sound none
position_in_layer 520 680
layer_index 2
}
teeth120_N 6 {
position_in_layer 680 1220
layer_index 2
}
teeth120_W 10 {
position_in_layer 800 1100
layer_index 2
}
ortho/spider 12 {
speed_fwd 200
speed_bwd 140
move_distance 320
position_in_layer 577 1739
layer_index 2
}
happyblue 14 {
speed 40 40
angle 45 45
region 81
position_in_layer 382 1088
draw_order 1
layer_index 2
}
ortho/crocodile 22 {
forward false
anim_fwd greenbat
anim_bwd greenbat
speed_fwd 100
speed_bwd 100
move_distance 300
delay_to_fwd 500
delay_to_bwd 500
start_delay 500 500
col_offset 10 5
col_size 40 35
position_in_layer 706 492
layer_index 2
}
hero/Magneto 24 {
position_in_layer 460 760
layer_index 2
}
CrateSpawner 27 {
position_in_layer 560 440
layer_index 2
}
Device/button_S 29 {
operate 168
position_in_layer 440 360
layer_index 2
}
Device/button_S 32 {
operate 168
position_in_layer 680 360
layer_index 2
}
shooter/drop 33 {
shot_delay 4000 4000
shot_delay2 500 500
shot_entity shot/drop_nosound
position_in_layer 567 660
layer_index 2
}
spikes_W 34 {
position_in_layer 520 440
layer_index 2
}
spikes_E 43 {
position_in_layer 560 440
layer_index 2
}
Crate/solid 44 {
position_in_layer 640 1500
layer_index 2
}
Crate/solid 45 {
position_in_layer 700 1460
layer_index 2
}
AcidPool 46 {
size 5 1
position_in_layer 480 1480
layer_index 2
}
shooter/drop 47 {
shot_delay 700 2000
position_in_layer 500 1380
layer_index 2
}
Break/Bridge 48 {
operate 50
position_in_layer 400 1480
layer_index 2
}
Spec/Region 49 {
operate 48
position_in_layer 560 1040
layer_index 2
}
Spec/SignalPlexor 50 {
operate_1 48
invert true
position_in_layer 547 1419
layer_index 2
}
Break/Bridge 51 {
operate 52
position_in_layer 560 880
layer_index 2
}
Break/Bridge 52 {
operate 55
position_in_layer 600 840
layer_index 2
}
Spec/SignalPlexor 53 {
operate_1 51
invert true
position_in_layer 640 907
layer_index 2
}
Spec/Region 54 {
operate 51
position_in_layer 456 743
layer_index 2
}
Break/Bridge 55 {
operate 53
position_in_layer 600 840
layer_index 2
}
Device/Teleport 75 {
flash_in_sound none
flash_out_sound none
looping_sound none
position_in_layer 680 960
layer_index 2
}
DoorV 79 {
position_in_layer 600 1120
layer_index 2
}
DoorV 80 {
open_sound none
close_sound none
position_in_layer 640 1120
layer_index 2
}
Spec/Region 81 {
size 120 160
position_in_layer 360 1080
layer_index 2
}
Spec/SignalCombiner 86 {
threshold 3
operate 170
position_in_layer 338 1264
layer_index 2
}
Spec/SignalPlexor 87 {
operate_1 79
operate_2 80
position_in_layer 427 1297
layer_index 2
}
Device/button_N 88 {
operate 86
position_in_layer 400 1200
layer_index 2
}
Device/Teleport 90 {
position_in_layer 360 920
layer_index 2
}
Device/Teleport 91 {
target 90
looping_sound none
position_in_layer 640 1160
layer_index 2
}
Device/Teleport 92 {
target 90
looping_sound none
position_in_layer 640 1120
layer_index 2
}
Device/Teleport 93 {
target 90
looping_sound none
position_in_layer 600 1160
layer_index 2
}
Device/Teleport 94 {
target 90
position_in_layer 600 1120
layer_index 2
}
FanW 95 {
sprite none
region 96
force_multiplier 300
looping_sound none
position_in_layer 360 880
layer_index 2
}
Spec/Region 96 {
size 200 80
position_in_layer 200 920
layer_index 2
}
Spec/Region 97 {
size 81 760
position_in_layer 159 1000
layer_index 2
}
FanS 98 {
region 97
force_multiplier 200
looping_sound none
position_in_layer 120 1360
layer_index 2
}
Spec/Region 99 {
size 80 760
position_in_layer 240 1000
layer_index 2
}
FanN 100 {
region 99
force_multiplier 300
looping_sound none
sound_radius 600
position_in_layer 280 1360
layer_index 2
}
spikes40_E 101 {
position_in_layer 120 1360
layer_index 2
}
spikes40_W 102 {
position_in_layer 280 1360
layer_index 2
}
steelspikes_N 103 {
position_in_layer 160 1760
layer_index 2
}
steelspikes_N 104 {
position_in_layer 240 1720
layer_index 2
}
Device/Teleport 105 {
target 106
looping_sound none
position_in_layer 320 1000
layer_index 2
}
Device/Teleport 106 {
looping_sound none
position_in_layer 320 1800
layer_index 2
}
Spec/Region 107 {
size 80 360
position_in_layer 320 1800
layer_index 2
}
Spec/Region 108 {
size 160 40
position_in_layer 160 2120
layer_index 2
}
Spec/Region 110 {
size 240 80
position_in_layer 159 2160
layer_index 2
}
Spec/Region 111 {
size 80 440
position_in_layer 400 1800
layer_index 2
}
FanS 112 {
region 107
force_multiplier 300
looping_sound none
position_in_layer 280 2160
layer_index 2
}
FanW 113 {
region 108
force_multiplier 300
looping_sound none
position_in_layer 280 2160
layer_index 2
}
FanN 114 {
region 111
force_multiplier 300
looping_sound none
sound_radius 600
position_in_layer 280 2160
layer_index 2
}
FanE 115 {
region 110
force_multiplier 300
looping_sound none
position_in_layer 280 2160
layer_index 2
}
Device/Teleport 116 {
target 117
looping_sound none
position_in_layer 400 1800
layer_index 2
}
Device/Teleport 117 {
looping_sound none
position_in_layer 680 1880
layer_index 2
}
Device/Teleport 118 {
target 119
looping_sound none
position_in_layer 720 1800
layer_index 2
}
Device/Teleport 119 {
looping_sound none
position_in_layer 800 1000
layer_index 2
}
Spec/Region 121 {
size 80 360
position_in_layer 760 1800
layer_index 2
}
Spec/Region 122 {
size 40 320
position_in_layer 680 1880
layer_index 2
}
Spec/Region 123 {
size 320 40
position_in_layer 680 2200
layer_index 2
}
Spec/Region 124 {
size 160 80
position_in_layer 840 2120
layer_index 2
}
Spec/Region 126 {
size 40 200
position_in_layer 1240 920
layer_index 2
}
Spec/Region 127 {
size 480 40
position_in_layer 760 920
layer_index 2
}
FanE 128 {
region 123
force_multiplier 300
looping_sound none
position_in_layer 840 2160
layer_index 2
}
FanW 129 {
region 124
force_multiplier 300
looping_sound none
position_in_layer 840 2160
layer_index 2
}
FanN 130 {
region 121
force_multiplier 300
looping_sound none
sound_radius 600
position_in_layer 840 2160
layer_index 2
}
FanS 131 {
region 122
force_multiplier 300
looping_sound none
position_in_layer 840 2160
layer_index 2
}
FanN 132 {
region 126
force_multiplier 250
looping_sound none
sound_radius 600
position_in_layer 720 960
layer_index 2
}
FanW 134 {
region 127
force_multiplier 250
looping_sound none
position_in_layer 720 960
layer_index 2
}
FanE 135 {
region 167
force_multiplier 300
looping_sound none
position_in_layer 720 960
layer_index 2
}
DoorSingleV 136 {
position_in_layer 1480 920
layer_index 2
}
Device/Teleport 137 {
target 138
looping_sound none
position_in_layer 440 2320
layer_index 2
}
Device/Teleport 138 {
looping_sound none
position_in_layer 400 680
layer_index 2
}
Device/button_W 139 {
on_switch_on_target 151
on_switch_on_action run
position_in_layer 1520 920
layer_index 2
}
Spec/LevelExit 141 {
closed_sprite none
opened_sprite none
position_in_layer 700 2320
layer_index 2
}
Device/button_E 142 {
operate 86
position_in_layer 360 1140
layer_index 2
}
Device/button_W 143 {
operate 86
position_in_layer 440 1140
layer_index 2
}
shooter/drop 144 {
shot_delay 4000 4000
shot_delay2 500 500
position_in_layer 587 660
layer_index 2
}
Device/button_W 145 {
operate 147
position_in_layer 1320 1080
layer_index 2
}
Spec/SignalCombiner 147 {
threshold 3
operate 136
position_in_layer 1469 1042
layer_index 2
}
Device/button_W 148 {
operate 147
position_in_layer 1320 1000
layer_index 2
}
Device/button_W 149 {
operate 147
position_in_layer 1280 840
layer_index 2
}
Spec/Region 150 {
size 280 200
balloon true
killer true
position_in_layer 440 1560
layer_index 2
}
Spec/Actions/Camera 151 {
a1_target 171
a2_target 171
position_in_layer 821 2426
layer_index 2
}
Device/Teleport 152 {
target 93
looping_sound none
position_in_layer 760 920
layer_index 2
}
steelspikes_E 154 {
position_in_layer 400 2140
layer_index 2
}
steelspikes_W 155 {
position_in_layer 360 2020
layer_index 2
}
spikes40_S 156 {
position_in_layer 280 2160
layer_index 2
}
spikes40_S 158 {
position_in_layer 840 2160
layer_index 2
}
teeth80_E 159 {
position_in_layer 740 2080
layer_index 2
}
DeathRayH 162 {
on_duration 1000
off_duration 3000
size 9
position_in_layer 400 1640
layer_index 2
}
shooter/vapor_E 163 {
shot_delay 200 1000
shot_angle 90 90
position_in_layer 340 235
layer_index 2
}
Spec/Region 164 {
size 360 120
balloon true
killer true
position_in_layer 400 360
layer_index 2
}
Spec/Region 165 {
size 40 160
balloon true
killer true
position_in_layer 560 720
layer_index 2
}
Device/Respawn 166 {
position_in_layer 720 720
layer_index 2
}
Spec/Region 167 {
size 440 120
position_in_layer 800 1000
layer_index 2
}
Spec/SignalCombiner 168 {
threshold 2
operate 169
position_in_layer 720 221
layer_index 2
}
Spec/Actions/Camera 169 {
a1_target 1
a2_target 3
a3_delay 0
a3_target 1
a3_action open
a4_target 2
a4_action open
a5_delay 1000
a5_action camera_back
position_in_layer 910 334
layer_index 2
}
Spec/Actions/Camera 170 {
a1_target 94
a2_target 87
a2_action signal1
position_in_layer 358 1318
layer_index 2
}
DoorV 171 {
position_in_layer 640 2280
layer_index 2
}
SoundComputer 172 {
position_in_layer 539 350
layer_index 2
}
SoundMachine 173 {
position_in_layer 621 1138
layer_index 2
}
} // entities
